month,quarter,category,brand,is_zoetis,channel,geo_level,geo,true_sales,true_units
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Midwest,108314.48,6770
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,West,121986.8,7624
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,Retail,National,National,521881.8,32618
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Northeast,616289.2,38518
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,South,931467.28,58217
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Midwest,597104.47,37319
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,West,628581.29,39286
2025-12,2025-Q4,Petcare Diagnostics,RapidVet Dx,False,E-commerce,National,National,2773442.24,173340
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Northeast,1950835.0,121927
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,South,3264799.35,204050
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Midwest,1967951.87,122997
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,West,2153839.13,134615
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,National,National,9337425.36,583589
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Northeast,116728.54,7296
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,South,173119.07,10820
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Midwest,105786.45,6612
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,West,122238.84,7640
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,National,National,517872.9,32367
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Northeast,639329.09,39958
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,South,1008974.37,63061
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Midwest,636355.7,39772
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,West,684343.24,42771
2026-01,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,National,National,2969002.39,185563
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Northeast,2064334.69,129021
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,South,3073480.48,192093
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Midwest,1956947.92,122309
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,West,2155850.66,134741
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,National,National,9250613.75,578163
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Northeast,112654.43,7041
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,South,184605.23,11538
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Midwest,108117.94,6757
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,West,119744.86,7484
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,National,National,525122.46,32820
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Northeast,685015.01,42813
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,South,1025478.12,64092
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Midwest,614135.18,38383
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,West,682615.51,42663
2026-02,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,National,National,3007243.82,187953
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Northeast,2085663.02,130354
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,South,3216959.21,201060
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,Midwest,2075038.96,129690
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,Region,West,2197034.16,137315
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Veterinary,National,National,9574695.36,598418
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Northeast,123555.79,7722
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,South,180610.8,11288
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,Midwest,108661.65,6791
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,Region,West,121866.87,7617
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,Retail,National,National,534695.11,33418
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Northeast,724278.6,45267
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,South,1070014.29,66876
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,Midwest,695124.02,43445
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,Region,West,736778.29,46049
2026-03,2026-Q1,Petcare Diagnostics,RapidVet Dx,False,E-commerce,National,National,3226195.21,201637
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1204075.82,80272
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1904110.94,126941
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1174721.97,78315
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1327303.59,88487
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5610212.32,374014
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,91026.32,6068
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,135982.21,9065
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,85202.22,5680
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,94545.84,6303
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,406756.59,27117
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,219515.04,14634
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,323961.22,21597
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,199569.87,13305
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,223136.85,14876
2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,966182.98,64412
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1211319.15,80755
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1804665.36,120311
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1148385.9,76559
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1305997.01,87066
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5470367.42,364691
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,91221.9,6081
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,140938.09,9396
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,84101.38,5607
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,93462.31,6231
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,409723.68,27315
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,211844.88,14123
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,345957.01,23064
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,215412.42,14361
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,228502.33,15233
2024-05,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1001716.64,66781
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1156445.64,77096
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1826535.73,121769
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1188837.09,79256
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1213305.96,80887
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5385124.42,359008
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,87713.04,5848
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,138340.81,9223
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,82934.33,5529
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,87518.97,5835
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,396507.16,26434
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,224652.86,14977
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,359447.24,23963
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,213261.28,14217
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,232235.63,15482
2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1029597.02,68640
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1091784.33,72786
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1819549.85,121303
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1097178.93,73145
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1185901.03,79060
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5194414.14,346294
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,87910.95,5861
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,127267.61,8485
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,81156.96,5410
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,85332.94,5689
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,381668.45,25445
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,228344.26,15223
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,334618.71,22308
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,217223.45,14482
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,237172.46,15811
2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1017358.87,67824
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1111419.51,74095
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1763773.67,117585
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1076605.52,71774
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1235158.26,82344
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5186956.96,345797
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,78835.24,5256
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,126997.58,8467
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,80530.79,5369
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,87386.22,5826
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,373749.82,24917
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,220881.24,14725
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,369795.83,24653
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,221414.35,14761
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,249324.93,16622
2024-08,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1061416.36,70761
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1111353.91,74090
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1725840.46,115056
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1045769.54,69718
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1237663.21,82511
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5120627.12,341375
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,78300.73,5220
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,123244.8,8216
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,73903.19,4927
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,81157.53,5411
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,356606.25,23774
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,228424.68,15228
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,346967.63,23131
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,212770.94,14185
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,240129.56,16009
2024-09,2024-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1028292.81,68553
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1174286.22,78286
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1696586.2,113106
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1032810.03,68854
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1175368.79,78358
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5079051.24,338603
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,81688.84,5446
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,114176.55,7612
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,76813.52,5121
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,78564.56,5238
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,351243.47,23416
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,231840.9,15456
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,348475.62,23232
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,221448.09,14763
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,235764.64,15718
2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1037529.24,69169
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1097412.15,73161
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1705817.56,113721
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1066302.39,71087
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1168222.86,77882
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5037754.96,335850
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,76875.81,5125
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,123721.07,8248
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,73925.27,4928
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,83472.73,5565
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,357994.88,23866
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,244560.51,16304
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,369252.58,24617
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,223055.51,14870
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,233334.35,15556
2024-11,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1070202.96,71347
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1095786.53,73052
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1753069.0,116871
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1125195.38,75013
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1106298.2,73753
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5080349.11,338690
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,79551.24,5303
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,115033.12,7669
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,70292.68,4686
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,86997.31,5800
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,351874.35,23458
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,262772.48,17518
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,361670.09,24111
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,255131.11,17009
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,266788.88,17786
2024-12,2024-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1146362.55,76424
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1177178.47,78479
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1882364.01,125491
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1159867.92,77325
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1187200.18,79147
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5406610.59,360441
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,82499.85,5500
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,130045.86,8670
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,76195.76,5080
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,87273.11,5818
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,376014.58,25068
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,287727.92,19182
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,436347.02,29090
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,278500.23,18567
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,300654.51,20044
2025-01,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1303229.69,86882
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1255111.55,83674
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1984787.8,132319
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1183664.31,78911
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1328466.98,88564
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5752030.65,383469
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,84355.84,5624
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,130753.93,8717
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,81476.16,5432
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,86464.58,5764
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,383050.52,25537
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,295740.7,19716
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,436541.32,29103
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,286992.9,19133
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,301207.61,20081
2025-02,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1320482.54,88032
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1196447.65,79763
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1907351.67,127157
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1175287.62,78353
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1282956.68,85530
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5562043.62,370803
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,79704.72,5314
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,124897.64,8327
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,74450.78,4963
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,87648.17,5843
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,366701.32,24447
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,312967.45,20864
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,452929.74,30195
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,274267.5,18285
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,301156.17,20077
2025-03,2025-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1341320.86,89421
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1181553.28,78770
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1895696.48,126380
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1166596.09,77773
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1303124.3,86875
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5546970.16,369798
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,79886.14,5326
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,123574.27,8238
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,75162.6,5011
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,86956.38,5797
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,365579.38,24372
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,322955.1,21530
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,464802.07,30987
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,296731.49,19782
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,319568.86,21305
2025-04,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1404057.52,93604
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1204747.85,80317
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1828527.7,121902
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1160153.34,77344
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1317317.89,87821
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5510746.78,367383
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,82324.28,5488
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,125650.81,8377
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,75791.02,5053
